depositor_address,glm_locked_balance
0x529dc928e67d8a43133d10769b308f1d5a629401,107.49594042140723
0x7fbde8b27d2b4f164b66f2a9dc02bbd6697e5b19,107.01015528717019
0xdb3926b5d93057b7ee5e16b7e8bc3778a78a3521,106.86296349703605
0x3fbcec42405391b1fb377664daa5ae7bc9ba7bf5,106.65954629158304
0x3c861c7ed852e584c671fabed429a03afc6a5513,106.6361200901278
0x856264e6f10233b3b39fed694817be8016428a22,106.54343739970909
0x84eeb7db3f93feb5a8a98f56dabb970a6797c187,106.39696308077495
0x8c8296a0042e842cb865dffd94678c941fd24bae,105.81857100702913
0x1341df844780b66af4ccc98ae0f34be87eabe1d5,105.50629703212105
0xd8821dbbcb8ea0c14bd1f0acbfbebb3fd984269b,105.24041271098463
0xa854ed2813c5a428ef74823490ae05546151c8e0,105.11825024480771
0xaa95ca26c92b0634df7a1a1504f579f13bfb7f9d,105
0x6ceb397b68059ca73049874d0a30c62500ae9877,105
0x0393931783b1d0ead3b8b0e0f44c1f23ec3c4af5,105
0xf1bb436c29e46b1987bc825879ffc9c34ab97f99,105
0x92aa8cae5c0d2987f2e31ba99c96da7008d1ee51,105
0xb7025e51a5dcca0cb1c03f66fe31f5dcffd599aa,105
0x5c0e1377edf9a8e4f0430118ae5381024186f12d,105
0x2bb96f44b9709b02189a50b377755edc30bc65c7,104.935
0x73306dab0d39a4d47df4972c7022cb2cac075d4e,104.81061025854477
0xc20eda381387ca96e1b1159a419beb3af3726211,104.76216441366141
0x0b98718264ca14d0a17c145ffe1e4f3c38a39372,104.41535486978357
0xf5c2087877218aa979dd0e2e5108837199af44d2,104.13780612765964
0x8f6e64ae16ae676ab7663cee4dc877431b344f38,104.03342080876318
0xcbc924183bc32d02746fa8d38843b5ce08662eb4,104
0x4520cd8bc085b962ef8c0ec696ac9d3ef1d8bf55,104
0x914d5d84aaa064207c2c31014426227405edab41,103.95022200949649
0xe61d7202139a4e0b107f4fa7196a3d47165587fe,103.90177849194177
0x6663860a5b9b78ba0547ae2d06dd095f1cf50fe0,103.82591464807471
0xe8b6b71f3b1e6d2ad406d2cf36b1f2c567342df1,103.68651813
0x5c1389dea2c418c1c0c10ef210851942a1d67fc4,103.6761351388449
0xd4443a0bfdfa313a3cc17f1c8c7aa7a3bdb95ad3,103.58183373283646
0x3e1b3188fb99de439e75e647216bed18de16a9fe,103.3793020528495
0x57ccc081824b43b75986727875929af3a6ad721c,103.37760603315554
0x49909b9aba01b4c52bad5f5014eceb0198488a08,103.36897804981818
0x646890e402cbe7a53bf7d4ea346e7e5b8c620924,103.31065709704356
0x8fb7087336678f36e42313f6130567a109a8e73d,103.22236741786679
0x549bdbdd8c0688d9ea6b689615b2f56d87c9a519,103.17571894168543
0xcba711bef21496cfd66323d9aea8c8efd0f43e9d,103
0xdb0669f9eb81456ea121dbf732c85c2848fb1920,103
0xac4827772f293d7a0d278aa78795f78c717f9e8b,103
0x115eb13891945bd81eaa2608d27748881db64304,102.887147804301
0xfdde7ae208b3596f1982d66f6bae4cdabf29244b,102.85942887804921
0x02e4cc9fff7566563618fb21b3bb10eab4b3d726,102.83651301714582
0x4d1b56274c01481c0312fca332016d83512beee3,102.78989050330568
0x2edf2717ab68e7eaf3735e705668d8e56c91db57,102.74620390596893
0x9ae494fbac34682c122a1d4e3d6ae1eb5404a469,102.51420400991287
0x6b398d10e223f24c7c291359607c0282c03ec9c4,102.3608035
0x05a5b0e607091636bf9d54648042ff380349e61e,102.32670923849854
0x850a146d7478daaa98fc26fd85e6a24e50846a9d,102.32052044374697
0x4a16fec08c95134b6854212cc7904d7514a188e7,102.3076908789921
0xdb7a41e39807e8c988859f150296db92674b7dc7,102.02129301617322
0x508a4f07b60ba0940283cd4e32d5deb0cc38adf7,102.00148329408651
0xa231a5ae629a0f15e1c1eb3ffbf813589e206926,102
0x324b1873568fdf038a6e2188d0a9374b36725046,102
0xa7d520e55f9ba31602db22876bf0b28fbcae8109,102
0xb7f38995af2e402ba53b2f1fc8ed26478f21a0dc,102
0xf5ab6b4a8d578807491ef59ce855982990932617,102
0x94d27d601775ff0db45122be89d5512a62699094,102
0xf498e77f5bdb491262e0feb79c122d136d6ba653,102
0x140d3f60ac840571a3e08e218b823094d4715564,102
0xb5b6dfd11427b70b3d5511973193c7b04a043759,102
0xdfbaeef21396bf205d4b7d23345155489072cf9b,102
0xec5874e2b676b5dc84c97c7470cfd231fd025433,101.99998988199596
0x81517c39b60eaa95479ecdf74e2a7e0ec42bf14e,101.999989842878
0xd5f17fe381292a1ca3a0b1231ba4b543daa871ce,101.98629929322964
0x32dbef8b3c7dd3e32c874d8a62162206518e5906,101.87894093666672
0xb7c41cc31ae1b2073e41d906306e1a88ad550b4b,101.40285988079165
0x70fdd6af0376ff7eb84f5117a7c59c6b65cc46ac,101.39160251544402
0x7f1fbd21dd9d64d0d34fa65dc8c0211cdd4aaa09,101.38215521136541
0xd986f64f1558eab65ce58d8e24086544c3a8211c,101.10583344641334
0x9cd7d1981b3e15a2dee4d512ac60e0579ae18546,101.1
0x3b4f0df2f202b93dcc3e0502e27e423934ae092c,101.08840622849351
0x4dcb2bca3450b427f3d1b424c885259d05363080,101
0x2c3e79d3dce90fb0886c89ec602e61757e589a94,101
0xd364055a2b9df6ca96970cbd6827991d741ee66a,101
0x2bc12061c8912505978472c21d4a23db43af62aa,101
0xbb4d885fd41c807e8ecc2dd9e6295a7f96adb0eb,101
0xb2b9300475af157676c44ee64d39a5eb3c294dbd,101
0x073a360c372fd51bd6e56b4a4d73790fdaec4641,101
0x2cab4d881962d247218356b32abc4aa5c46ba0d2,101
0xc8c0195e40fc538d74b6da307359d086951b9ced,101
0x8e30dc2aef957b1f7dd67b1b7bc651ffe7e17a06,101
0xfee924792d38a36f9289eaa7ef4107af244e1d82,101
0xb38877b39b1f2221d36b11a82d7bb1e05084d67b,101
0xa866d395a4a4beae21c30e60177b5d92d39222ce,101
0x7dd8030f9d33af4a40ee074f990892e825132e61,101
0x76e059c6ff6bf9fffd5f33afdf4ab2fd511c9df4,101
0x48a58fc2510258d216cf9cbb28154fcd4a5b9d8d,101
0xaa7a9d80971e58641442774c373c94aafee87d66,101
0x686a484bc2e2be79f358c7055e8539a69413a3ed,101
0x30c7f4f7504d6366916f669cd8e731ed4df6c702,101
0x6f7b93cccda8016fb4116fa8b21b425613538b0d,101
0xd2b274e743593f1fbc0d7c5efa5c84bc69450f69,101
0xf21e38ac177b48fde02db7f2ca97466ae8eae87d,101
0x3baf04a1daccb03f4806694cf1a266e1c4df1310,101
0x8da555dcb53e65b34a5c86360259601312e59ebb,100.89948676820029
0x9f9b32e0de4a17e9ecf944b42894f46ec6c007bb,100.19721144
0x3ccfd7d61911f13bcb64f5eacd78afeca970340e,100.10123102212562
0x95454fc05393b492fc67de7fe56a3dd219026379,100.00000000000006
0x793e271b7630b1655b28be2ab4be93d05cf1c98e,100
0x85a363699c6864248a6ffca66e4a1a5ccf9f5567,100
0x7537cb0aee6a3483a7601ebf1084ed4df73166ab,100
0x0743542070891051861f8d0a4550f97b43b0b89a,100
0x82465efd928d4586e0ee09b261ccc6fcca5b8cb5,100
0x10dede4b9512e6bb1c53e1bf60afbb6fa701e68f,100
0xad851ef1ad2ccf8f87413e6c274bccbec37469d2,100
0xaa7b990fa6c1b3fb3ffa09838ecf3a630b2537a0,100
0xfe2e3ccee9714b29ab2fb4e940e52672194815fc,100
0x81aa9aae738f5625197af54e1f3ed9733ba20054,100
0x07a79729efdfe0cc91a91d0810f1ff56bb1cb8f4,100
0x790bca9c7a8865f9f7cdb2acfef2f2c2683eefcf,100
0xa19947da8b916f64ac6f362cec9001d8bcbeee93,100
0x43d98609209e4c143fa719ea59f0bb61469e5aa2,100
0xcb36f8580a36788a48518dec95ea458357e64e30,100
0xce849efc35a0a0a046e67c76b477c5432e4ba58b,100
0x48294a067d1bc5a58bcbab4b3be329d078d9e1af,100
0x665383e535b9b5628316b6f316e8c59b8c575d29,100
0x55f5601357f6e0b10a3386914c93916c6c9a368a,100
0xefbea0c5ba579857060328a3d7b5664268ad719f,100
0xeb263241eb948cc0eb53a58bf743289d074f474f,100
0xb1425f23ea4885d749ff89f3a9481aa3085abc48,100
0x89d323b1c5cf11bf5fcc31e359c03d10282ef610,100
0x07506a5f48d71fdb34d3900fb086d43ef1b58ff9,100
0xce41429cc8d2eb6a1e59da8a28fbbd2ac72599b6,100
0xbe9e7b0ed19526544b55b697107231f9467a805f,100
0x5cbb6ad79008908aa125667d1300558d9253b589,100
0xad9b136a1007f5108a9848c46bcba36874d757bd,100
0x82073f802547feeec0fd49719a3d7697fb66076a,100
0xeabd9371098903e4e476a2a68d0c6c80de8de7aa,100
0xc79750d055baa5fd58e1bd84d57c618411088161,100
0x7c1e9430655963129a0b6edecd8398c06429209f,100
0x0a046eec84765fdfa28d6a1c3e01a6e82641fb2b,100
0xa85de57d5f22560e7c98012bfb8604af20f35933,100
0x7f209fba8ebac8c1d420efe97ae878842ee08f17,100
0xbd4d5116d4795fd6f785f524c4dc9f28bc5ab308,100
0x1d44404c1c53991ec33095225da173d544cd4af3,100
0x8a1fc345452e881c13889d64c99b5cf6f682560f,100
0xfeb3e0f50107f6cfb2ec8c2bc8287f2707e0e2ea,100
0xd8b41b798a7ce8d30cbc87f007ecb95e1d3c876c,100
0xaca2f322d69e07993e073c8730180fb139ca4446,100
0x48e206fd64ddbb9714be058ca6ea6f1479515624,100
0x05e58eb69918074344fd6500381c9bf41d657c86,100
0x121ac669e4c99ef4673b22d57431b3a521292f2c,100
0x183fbd560116a3ff9225eed091592b54733bf992,100
0x23fcb3d855771abe4f9bb2551b5d05f3cf5ed2e5,100
0x5b3fd82cfe646153d5b2659fed8763486e77d80e,100
0xa515f7fb260095eebc860425493b8761b4fc9abd,100
0x39507d530dd2efd2731085524e69bcd84ce5d900,100
0x4c11ba2ed1d936d769d0cce34cbc7ea1e85182d0,100
0xdb02a780e5e4370f50584986822bd551c84fed14,100
0x20da700ea03e9fe8bf3409d6f66105184aefb2fc,100
0x014607f2d6477badd9d74bf2c5d6356e29a9b957,100
0xe3e982096481373e75290b12fa95457c982d4394,100
0x8270a0febba70899419e76a98bf2b5dc15fe2ff4,100
0x9c0c9716e3b8c29b5415b0870c6f1df47af63a89,100
0x2ab6b941a7ac38746feaf1df2c4798b2000465bf,100
0x78bfaa9c9fe1bae8371aff786ea17278bb2c3c44,97.50984031891706
0x3c42803d945b94d15e282ef721e9140cf61122de,81.31521517131753
0x9d99ff2f3308d4dce5394e63bb2827289f5a91c9,73.355957187107
0x8152004d6660a2182018352ab8aa6e917cdb3239,60
0xc0459b954be7f8706b6e8af7398c6c1e4aa1cfb3,59.75384908220314
0xab07f7c93713d0864e7547c66d706b687b6300af,59.48
0xcf79a33acc3b1198f06a409b5d2e38e8f13f9c03,52.553971672117406
0x396f46f439de1694e18d9f7efc9cbcacd8574d54,52.50880421945295
0xc72327a0c8dece032a3358b5cac4f2f2d17f9dd2,52.505359749548205
0x400592a38e38379065c9246dfd96a08c84112f64,52.490938921582114
0x3ae33a504795aeaac835e3f5060f167f2895f3f7,51
0x92eeca199466877a56eea7b939b54717f6acbc2e,50
0x0d2d685b3eaa41d9db61e2d34cd8790e11bc96f4,50
0xb57647a76ff50a75eb3f25c1f65764a287414c5e,50
0x7cdfcad9a7149ff39a0decc547694f64a50c0b81,50
0xbaba775a0400a5e442335ceaa4820edb1ded8f73,50
0x8f306b87c650c94c544f82001e7e344ebd626555,50
0x5cb6e6c521e1262e24a4004f012ae6529e61e30f,44.891407879999996
0x1560af67d207988940fa03d990dd74670f0497a2,44
0x81cfefd8e562a511346fb5872126b72ee6fa5132,44
0xfad96031f28bcce112fbf71f207a9302d64d937e,43.07357649313872
0x0f29b163d459b766240eb465cfc5e332453e01b5,40
0xc6bb80ac6fe401772d1fdeed497da201241a5bf4,40
0x5157d8ff3fcfacac630a1cb5bc9902dcc8433260,38.85
0x92124ae71dfdd7506c2a5bf9fae6834b100c239a,37.002028948845336
0xb224614c79ccc0b31dbbfacf4fbcde178a0d8817,36.53186093195775
0x526c9c964440ebc308ac95f3df68feb5673a4714,36.51260913478303
0xbded3d6abca4136116f930e78d56d0b111fc3e5a,33.030265315325344
0x91d4ebb05d3273bdb74af69c20b826f9e76ae542,33
0x0e26ad20da3ed9530f34f0ce7cad089099a5b5cb,32.58163085728776
0x3a2fac2ab3cf4bc342910eac744cc68c8b9a69bf,31.979073847355153
0xe0028eae12c1d85e0131ba98f4079e43e4a6b289,30.65725331
0x7f7cbd039489f3936a005d0ab5da2e75bc786d78,30.287461490665507
0x5154823f97fe3692d070e038507348c121dcba24,30
0x3db5b38ef4b433d9c6a664bd35551be73313189a,28.67867774390326
0x43b918a38910fb79794d1267a90245b4721d1d3d,27.9
0x4a38c18f58e574c28c57e3344f140a32141775d4,24.873900893744842
0x3d88573f89395178f43faf65c88a2607246c34d4,24.7642
0x2a87c1345024ab463acc26417124c433b3069fdd,23
0x53cb259bf705a5d1cd421397bee4e4967c918474,18
0xd861415f6703ab50ce101c7e6f6a80ada1fc2b1c,17.671985393118252
0xbd9c1edaecc5f22ec8d2cd4591d4bd2a8c33d6ce,15.185800524737068
0x456a4f21597d3ecbce4b637d8cac315f1b80da0b,15
0x9f0ba6e1845c751eda1113f22748cea91819f582,15
0xd1c49d7598faef36406187a6f88b8692e0d3477f,15
0xc1f25a8d6a7dec9ae97714bd5c2c058c7d31a6fa,15
0x9131842aa84a747e19cc8b8f4e2eb8f6d03d9a3b,14.899486101297978
0x7bfe57865fb7b6337f543cad5fe854fe59ab3d50,14.1337178301036
0x30fa733b527507f2e111aec41e8d2be76b71fc4b,14.104896800517476
0x0e5e4f0f189a68ff463720857f9fcf7de737f4f0,14.076163837535585
0x13fd7e5735506fdbba0b7dba2883057a9e707b38,14.047518582723578
0xf2019c719303513133d41113d6d40353745aac4d,13.373652650217249
0x1df28a7b5524e0aad3a76b52240211cbfb9cf64a,12.988201589660328
0x62ae87c843d94a94e6a2431cfe78b00f58301d7b,12
0x0ad5ab29b8aa8a8c7bece5f03cc5efe8a2ab292b,11.519149539701253
0x8d8bea3962ee60b35c138e62e656126bab9c8128,10.447424743718699
0x5f5d8b3cf23368b9b5fab4e4a391a998803c292f,10.000000000000009
0x7a122100f101e8819b23f237d62a3bb7480a6ad0,10
0xa2454948da025e7740d47fbe2f25da9deda09333,10
0xdab5541bfd1297a128cb6cb580ac9b58a7d574db,10
0x4e99937fa9688bcc17903da8e28c3faed3c59aa3,10
0xfe5f86f8aefb83d96c5205c1ccc0b140cff79e09,9.947945332788246
0x5186d8f68b9ecd547cce075c0a6a0f24fe9d4bf5,7.325577988103261
0x3fc2ca5d9629f2826c8fca8667e1c74dae3f76d4,7.28374962679525
0xd19a63ab65ce2e9e6c9b62cb46a89ba86cc0e67f,7
0x344aedd72a51bd30394f9f4cdb754cd4be3c7f51,7
0x27de09bea814d98d966bb53b258d121e2792cb59,7
0xbe7bb2b98a67c7d5d4676040a59f3188ebbc5842,7
0x9ea2f43973439d98603ff0d1788d571ae056c341,7
0x187878aed05077ca0a6b586aa0cd633fd31adc06,6.7570028817912124
0x6624a709b7557db3be1a7ef701c7ceb6e8d7b97c,6
0x469f7fab9343857e0ace8be9a5169ac24b24e396,5.452882590157201
0xc5f450608828a7c284f488b7313fc90bb7acad15,5
0xa417100ddcd35787e6c0598e63db45ef5ecca567,4.866584235830085
0x2f4167abaa9779e41dcd3798ce7f9d0826003d4c,3.867533837568302
0xc1aaffcaa8fca34e578dc1db08902dc8f29f38d4,2.8504473789341733
0x39c3bd73ebc48b492c5e87e69c8e4ccd2342bda7,2.2395569938548827
0x56fa14bbe0117ec01407ee86c20dfc1a1d2f51f6,2
0x8ad28cd5a95fff99130308278c1206787136d969,2
0x6fa54ef1866369bf23c8b840209ee5eef7533169,2
0x1c0594f4fb52e536a298a32bf2e2fa2cca954415,2
0xdff44058433a0ee98bd70f4a49aba17c90bcabb9,2
0x1b3593cafcf7246e071078876872d48406b04867,2
0x4d29a5fdb0787690bd1c68e0107753c3ad1cf67b,2
0x5bbcb5e3bbdd08c694ca674d218c4310ae2fb13b,2
0x887cf3351658479af1a7dce6e306145bfed532bd,2
0x41cb654d1f47913acab158a8199191d160dabe4a,1.1
0x03cddb901b84f7e4d49350fedf0b764ab6fcfe73,1
0xfca99eeafe97936fb923388e2cabec54fd1e7731,1
0x237568bc7d8a2dd69714519c5572649bed6d4cb9,1
0x0590d5bfbbde48ed966b056e2a670dd424d5d4a1,1
0xf1ec938a362138ff0cc5268ec32690d9a137e83a,1
0x4986ce0eb00cade9450aaf7edb5bc33a1c83ed87,1
0x6a303c789ca70bb0562f84c1aaa308805aee9312,1
0x809c9f8dd8ca93a41c3adca4972fa234c28f7714,0.4377890238414466
0xad2a23c2dbd2fb6c55aee22d7002fe62d9d09dc2,0.36331418347506533
0x81f40fb6c4f2a4aaa40ee56111258948881bc45f,0.3518523611528508
0xcf86c6056b412ed69c4b53d4f18d091a284d7b9b,0.23165789293268801
0x0194325bf525be0d4fbb0856894ced74da3b8356,0.08001999157841055
0x1495d3a454eb1301a0b4530176099456639ef110,0.07075142296085121
0x657dd0c36cab330d5df1bd45d327d0e6c3f7e2d5,0.05
0x92b52e6441a9e2e03d080e951249d93df222f855,3.637978807091713e-12
0x0ae3636a58b2c1455fdce1e3d3db92dce03b8cfe,1.8189894035458565e-12
0x6ac81ed433b45ac181c9764e8402ae9ce413633b,9.094947017729282e-13
0xc2e2b715d9e302947ec7e312fd2384b5a1296099,2.2737367544323206e-13
0x18cc723d001d0ff6d9508e412c51733de9163b2a,0
0x301605c95acbed7a1fd9c2c0deee964e2afbd0c3,0
0x864836929f6635880fccdc09001a68b0de863dc2,0
0xfa2199d17b5fae567bf82a0806921a20ddffe8d8,0
0x75b15cac68746a058a13178cae342317df861e90,0
0xba56878729540404de2aa14561b451ae2350744a,0
0x8fa57b2c09ebbb5bde01f1fce8fe5e06074b19be,0
0x6a5c65f6d738fc91585a64aab73acc59a94fe431,0
0x27abc2b0dfb20c0314748efad0826266b99d2be0,0
0x2e7adf775d354bc8dff550deca0a9035181f61ce,0
0xbd19a3f0a9cace18513a1e2863d648d13975cb30,0
0xb7a4fd355507206ec365eface0a17a4c26dcf940,0
0x6c05ecd97c3a2b1e15f832093aa15efb7e9924fb,0
0x4461eabec259e164ad5da873d5fc4c0e1fe8e6b5,0
0x514a9771af8afe71057666b680238dfbea578d65,0
0xc2812325cad4c4c782cbbc1164e9373371d31db2,0
0x3662e728316e5fb2b7b47dda01c883937be39ba6,0
0xe6d81775dba01cd69ce1d1271b5c5408e7866e01,0
0x387c4cc5cf37e917d307c957eaf7e5227e1bdaaa,0
0x9d5b61a09065622ac073fcebd8058121fc34f755,0
0x002b5dfb3c71e1dc97a2e5a0a7f69f3e7b83f269,0
0x9633bac0ae8d720e2016d8268a9030a6acadd784,0
0xf553c8223ca8542af9db7b916fe9dc7c28b73751,0
0xcdec2c8682840d593cdb221634c16dc6aca77fe9,0
0x2fcd65d9c8078644adcf1cb0cd70a1b61f3f9c5b,0
0xa80b9cba10e137cf1279128523a98430b0f30733,0
0x3e48ce16510b849f83bfc3605a57c28f80a240e7,0
0x3f9d06d42cb2b04ada2d9a8cdfbf63c5206d7deb,0
0x7e4cab656162c16a2326c7b008c9cee2f978af5c,0
0x20cb97ebc067befc988c5e2fbb198cd9e2c40c93,0
0x81bb77ee193db0ef6e9c5889ee77fc03387c55e3,0
0x11212242ba29e3544b7fe2bd18ae328914b0ec5e,0
0x31cb82d8f4d40034cb1faf00ec4a173f504d27ea,0
0x8be1cf753db9a714063bc774fa39e5e2bc9b247d,0
0x40db8365d1252bcb06598927698238a99d39228e,0
0x7993f18c91a9f68593d308c5846f380a2a374f46,0
0x6cddbcb720f037a3b4abdd7a39ca5244eca2220e,0
0xaec559fdeb88389c7d0cbbee50ed0b54428273bf,0
0x3524558a96ae7959dcf98ca399547fb35d876193,0
0x8f791f061d7f36dc07de081ad88f87d71be1585e,0
0xca119907cfd60c35e8eedcf99b1db01ef8c179aa,0
0x3a497a2a8b35b934bf271938502ca24e444e689e,0
0x6b939b45281c1a478046e61f53ddcb58f42dab5f,0
0x831f4ed6c49557318f06bfb7bce8488090cd9ecc,0
0x8e3a92f82ea855020ba714e68541192b9bd6c5b1,0
0xb7b1ba671434e10df9daef5d24054939c1bf79d1,0
0x223c656ed35bfb7a8e358140ca1e2077be090b2e,0
0x315e1a5c796b734585c27e615b774441372fbd08,0
0x642c0b9eddd83dcfa735976dd1cc844c0b1204c6,0
0x26fa48591030e6e93f69877986a777feb0626ee8,0
0x56de6e445d3181ca47825fad343313abca06d685,0
0xf0193df47411eaf686ddbd99276572210838bcf3,0
0x8f6ccc53144fbf46ef7f4f335ed4f1455baae848,0
0x4506568e4733f3062cfa9cdb952ba7904fc7d8bb,0
0xcba6f488f384be185fe2cf77915c3d7a3e9d5c57,0
0xf60581c6dba9a2bd660b7a83f73705a5788158b6,0
0xee549cc0a0ab1aeea4bb326a1de9fd1684dd83b6,0
0x76e10e91772c99b862ff005b7fa934322d0c3df6,0
0x104af6c440d274a4abcb353c0ab85dc2f911e074,0
0x3bece46ea4cb308b1b8d8f50cb1728d6a4a20808,0
0x0dd5ae26d3d2a742bc50010a486551b0f004147a,0
0x22ec7a4429c381f5c382ac7ea624cc05d37ffdde,0
0x448811ca2806a04ac3d1f356537dacc4d03aee87,0
0x7c8afbbd7239fed03aaacfaf1e4e30503e90c2d0,0
0xc6e18de9930a1b90f339e09c574a4123c3eace83,0
0x595c51223860baf322837269d69dc76016c6eb1d,0
0x7d018576ea5ea84ee7a4cc1547d1b5365e8db9f8,0
0x0a251df99a88a20a93876205fb7f5faf2e85a481,0
0xf04aebaa5c9e6ab7f2ae303f76504e00e7ed43cf,0
0x10343b076e2bcac3a66dc7e72227c6591f5b7df4,0
0x5833869fdeb4d371b854d7474f5f84b43320fd05,0
0x92af24fac1326517ce2e536e2afaf72419103422,0
0x06582c5cd9ebe65982850f506bc9acb9b252e478,0
0xb986a0263b045b45765dad38a000334c1e10b6d7,0
0xeade5f65f6413758b3b29b6ee4514f787aece468,0
0x9dcba70b2dfe5807e2a847e065ebb666791f8b8a,0
0xc19c63d295e19d8e3be7d4fd32b6e29105bbacba,0
0x3e68fca5b47bf0510debb0fa95d51c54b032a1c8,0
0x974c1b672a653d037dc781948518f0df44cdda5c,0
0x4339769e5d64228a063a19ea5244633caeeccdaf,0
0xbbbf9761ed965d8df66f416b01bbcb224aeafd4f,0
0xc90bfb542e4d570f4e9ff83d0d6766b2ed3a557f,0
0x9c42b0c70d0daf1211f3aab2a1e6ec5e717de12a,0
0x801a6d6dbc1e40466e131aa21d951629a9efab4e,0
0x64bf8d9a93a5642ca93d98b5db88b2cc953c8426,0
0x2c053707f844bdd9167d20a385641f5d55b42a70,0
0xc61bdb1eabe207ed7bd3e05e159f95874d98d4b6,0
0x41b0b75802b25fbc14e0157f9341473843c28e1e,0
0xbecb225ed2f25c5973f5b2c8455aef2491177ee5,0
0xc28d2fdfe6d5a482d32f855457bb5f8cacdb32b1,0
0xb69951a0642b55cd5731535ed5b290fa49d3454a,0
0x117e1ebb7d05545064850513021df6ade3c1690b,0
0xd90a9ab5fee2c5d3d4cd1fd508ac6e1b88c7315e,0
0x9924285ff2207d6e36642b6832a515a6a3aedcab,0
0xd43a380bc2ac4b537a98e2be1e2bb61ea0ebfeb5,0
0xb68da7fbf71383afab240839287878539cfff20b,0
0xe8aa836a597a66724d678860d105561c13e95bfa,0
0x597dc4159a4b85c086c3c679a0b6c8fe2836886f,0
0x87690be28b65f13394741c2c2be5a6bdb0505039,0
0xdf06a761d286c0ae835173236e1f12f1379e4977,0
0x9a80b66902b2053fee6d3afbef84d9cc0bd5c563,0
0x2842decf9baeb5ec76988d1261325329848522ae,0
0xf7a3bc9e0962e15a0a4dd5260263cf0deea0808a,0
0x3c01c79bf796196e1d8ccb6e486c6d246f4a48a8,0
0x8d247f4fbbe81429d3d164a5c9ae0063210edbdc,0
0xf95d9549b3ab9470d306a6413aa45082e8b66043,0
0x32100d624db723715d30ec7462cc0f24c6b5b651,0
0xd592d65f52db0323a93a929462a0f63b540cb324,0
0xba84b5ca750b33dfaddbfdd1b7c6887885a34977,0
0x50544864a4fe04fca8401937b849b48e1e53bcd8,0
0xc117d2f70be4a766e7f3e055547e7c5403d447bc,0
0x8ddb01727e1b4e870d2d5643e653b74ca552dbe8,0
0xf7253a0e87e39d2cd6365919d4a3d56d431d0041,0
0x5ce4a0f869df52c60aad20bc2fa8034459e9daea,0
0xab1c327651a974890a21d79fac2c6150d44c3d10,0
0xfe324b463ba927af7d08c34fd4abbd267b133ef0,0
0xc8ddd59c496d04c4c060ab5038d03d661ddc2617,0
0xdae154f23b3471fafb52a0e0d9c996b2f3655069,0
0x3be70936fcf9d3ecaad5fb41d24613d33efe3d2a,0
0xc003a79dc66c11e2567f8ae8493116abed6a67a0,0
0x342ef21a0d41a77e2c8a8063bb640f333ff7278c,0
0xc5e9ed18eb959fa98002d219a0d8adc7781a1d76,0
0x3ffd0c300fa4a021364ae7e85a7b0d3a02133f99,0
0xc9c32a8c745bb66094b8b27a74be48e84fd1a8f3,0
0x3afcb2b25ce7c76c15bb4c4c43780f76b6181479,0
0xf3e16a28b09be3836e66f091613c230128141fc1,0
0x8c79a3252d1ca011dd1be1d8d9ddbdaa9f445d14,0
0x4d710a7a46a221b3361bca2e524af4c1bde44bae,0
0xbb5935daafbacae82c8d2ca8377f16073d70061a,0
0x2615214f8200b526a7b1eace03971f2672b48cf2,0
0x2785892d3cc01decbe4c758c12afee37eda7ed3b,0
0x4dd6720d2bb8721a46bdf9a528704164578e03b9,0
0x67243d6c3c3bdc2f59d2f74ba1949a02973a529d,0
0xfbd08fd2b2c7148b4e38624158c3155b5b49f886,0
0xe040fbff9d04bd20a0c76fe44b046d170348e2e8,0
0x6e13e96442af27653b1801ce6fb8edcf7486fba7,0
0x5d28fe1e9f895464aab52287d85ebff32b351674,0
0x3bc3dfa9ac77c38bb24f4283d9189ed6387158d1,0
0x4e291277d3fe2264753cb745c4cabea3b5e06d06,0
0xc0373876c2cc38fc2f75f4db8bf5d973fa4d7e29,0
0x18b54c6c9960bd16b1f7568ae9f39143c2d3390c,0
0xb53b0255895c4f9e3a185e484e5b674bccfbc076,0
0xa64f2228ccec96076c82abb903021c33859082f8,0
0x765a16ca391a6b9249cfa65bf2d14c38722198e3,0
0xed36bf0b2b17768e782db2ece6a327055b2f3e9c,0
0x9d4f5de4367870a599b086ff2d7789544a85b6d7,0
0xea8caeb4f367844eec65fa917ce10a91ee3e69d8,0
0x743ec55fc166d24d2fd0211fb6ce53926d0ff3b1,0
0xa25211b64d041f690c0c818183e32f28ba9647dd,0
0x591a406cfa71bb26935ed8a644d108f0cc3d94b4,0
0x47887e3695cae28f028772082d88598cd07bef12,0
0x19b4effb433abacca77e79c7e7b3a33cc2996c5c,0
0x2ccbbc4c10f5d807fdd447219b57d0b883a28dc8,0
0x34cae1d9e2d014b7b9e6295c66c554d7e79713d3,0
0x6b92686c40747c85809a6772d0eda8e22a77c60c,0
0xc1f5bb071de011206781c71a8eebea7ada8d0df3,0
0x8d7abdb3c11ebe69b557ec32bbc3a93e0ea93b1d,0
0x8c2b3e9946f57820cb2f11b30ce8010f8a74e8ec,0
0xd5df3f5022572f461459fc62dbbfaa54191fc551,0
0xa9c96d71e9c2d499f424b2a490006e8d92225222,0
0x26fa7fc3d3801d039ca313e759a55088e19efd1b,0
0x051c6827f00f16ba8f6dd9802dac2fb453f4c535,0
0xf531c821e44b7d02f3613e794583bbe4a9ed0d05,0
